id_organomar,ponto,ambiente,matriz,campanha,latitude,longitude,grupo,unidade,analito,concentracao_padronizada
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,pireno,0.25
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,pireno,0.83
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,pireno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,pireno,0.98
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,pireno,0.63
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,pireno,0.06
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,pireno,0.52
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,pireno,0.16
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.53
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.33
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.11
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.4
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.4
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c1_fluoranteno_pireno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.25
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.04
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.39
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c1_fluoranteno_pireno,0.09
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.55
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.83
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.16
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.14
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.26
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c2_fluoranteno_pireno,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.08
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.04
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.61
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c2_fluoranteno_pireno,0.15
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.5
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c3_fluoranteno_pireno,1
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.07
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.13
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.13
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.3
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.03
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.03
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.45
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c3_fluoranteno_pireno,0.06
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,benzo_a_antraceno,0.49
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,benzo_a_antraceno,0.17
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,benzo_a_antraceno,0.37
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,benzo_a_antraceno,0.61
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,benzo_a_antraceno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,benzo_a_antraceno,0.7
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,benzo_a_antraceno,0.38
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,benzo_a_antraceno,0.09
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,benzo_a_antraceno,0.35
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,benzo_a_antraceno,0.29
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,criseno,0.74
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,criseno,0.3
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,criseno,0.27
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,criseno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,criseno,0.79
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,criseno,0.4
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,criseno,0.88
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,criseno,0.08
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,criseno,0.45
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,criseno,0.14
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c1_benzo_a_criseno,0.46
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c1_benzo_a_criseno,0.25
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c1_benzo_a_criseno,0.09
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c1_benzo_a_criseno,0.61
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c1_benzo_a_criseno,0.5
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c1_benzo_a_criseno,0.78
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c1_benzo_a_criseno,0.3
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c1_benzo_a_criseno,0.08
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c1_benzo_a_criseno,1
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c1_benzo_a_criseno,0.06
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c2_benzo_a_criseno,0.92
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c2_benzo_a_criseno,0.48
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c2_benzo_a_criseno,0.15
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c2_benzo_a_criseno,0.31
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c2_benzo_a_criseno,0.25
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c2_benzo_a_criseno,0.68
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c2_benzo_a_criseno,0.11
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c2_benzo_a_criseno,0.05
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c2_benzo_a_criseno,1
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c2_benzo_a_criseno,0.2
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,c3_benzo_a_criseno,0.95
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,c3_benzo_a_criseno,0.56
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,c3_benzo_a_criseno,0.13
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,c3_benzo_a_criseno,0.21
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,c3_benzo_a_criseno,0.22
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,c3_benzo_a_criseno,0.43
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,c3_benzo_a_criseno,0.06
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,c3_benzo_a_criseno,0.06
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,c3_benzo_a_criseno,1
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,c3_benzo_a_criseno,0.15
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,benzo_b_fluoranteno,0.4
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,benzo_b_fluoranteno,0.47
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,benzo_b_fluoranteno,0.37
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,benzo_b_fluoranteno,0.75
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,benzo_b_fluoranteno,0.55
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,benzo_b_fluoranteno,0.7
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,benzo_b_fluoranteno,1
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,benzo_b_fluoranteno,0.1
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,benzo_b_fluoranteno,0.63
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,benzo_b_fluoranteno,0.19
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,benzo_k_fluoranteno,0.58
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,benzo_k_fluoranteno,0.49
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,benzo_k_fluoranteno,0.39
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,benzo_k_fluoranteno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,benzo_k_fluoranteno,0.95
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,benzo_k_fluoranteno,0.56
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,benzo_k_fluoranteno,0.69
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,benzo_k_fluoranteno,0.09
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,benzo_k_fluoranteno,0.6
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,benzo_k_fluoranteno,0.14
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,benzo_a_pireno,0.36
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,benzo_a_pireno,0.25
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,benzo_a_pireno,0.33
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,benzo_a_pireno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,benzo_a_pireno,0.77
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,benzo_a_pireno,0.4
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,benzo_a_pireno,0.63
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,benzo_a_pireno,0.07
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,benzo_a_pireno,0.42
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,benzo_a_pireno,0.12
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.56
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.34
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.31
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,dibenzo_ah_antraceno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.73
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.5
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.9
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.11
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.6
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,dibenzo_ah_antraceno,0.2
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,indeno_pireno,0.51
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,indeno_pireno,0.34
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,indeno_pireno,0.46
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,indeno_pireno,1
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,indeno_pireno,0.9
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,indeno_pireno,0.67
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,indeno_pireno,0.71
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,indeno_pireno,0.09
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,indeno_pireno,0.45
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,indeno_pireno,0.19
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,benzo_perileno,0.72
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,benzo_perileno,0.45
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,benzo_perileno,0.61
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,benzo_perileno,0.92
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,benzo_perileno,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,benzo_perileno,0.99
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,benzo_perileno,0.66
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,benzo_perileno,0.09
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,benzo_perileno,0.83
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,benzo_perileno,0.26
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,hpa_16,0.67
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,hpa_16,0.45
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,hpa_16,0.36
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,hpa_16,0.86
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,hpa_16,1
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,hpa_16,0.75
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,hpa_16,0.65
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,hpa_16,0.08
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,hpa_16,0.52
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,hpa_16,0.2
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,HPAs,ng_g_ps,hpa_33,0.69
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,HPAs,ng_g_ps,hpa_33,0.48
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,HPAs,ng_g_ps,hpa_33,0.27
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,HPAs,ng_g_ps,hpa_33,0.62
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,HPAs,ng_g_ps,hpa_33,0.72
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,HPAs,ng_g_ps,hpa_33,1
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.788,-35.105,HPAs,ng_g_ps,hpa_33,0.43
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.784,-35.106,HPAs,ng_g_ps,hpa_33,0.06
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,HPAs,ng_g_ps,hpa_33,0.58
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,HPAs,ng_g_ps,hpa_33,0.17
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,op_DDT,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,op_DDT,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,op_DDT,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,op_DDT,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,op_DDT,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,op_DDT,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDT,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDT,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDT,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDT,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,pp_DDT,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,pp_DDT,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,pp_DDT,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,pp_DDT,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,pp_DDT,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,pp_DDT,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDT,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDT,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,pp_DDT,0
OM06556,P9,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,pp_DDT,0
OM06338,P1,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.672,-35.13,DDTs,ng_g_ps,op_DDD,0
OM06339,P2,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.638,-35.085111,DDTs,ng_g_ps,op_DDD,0
OM06340,P3,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.651,-35.085192,DDTs,ng_g_ps,op_DDD,0
OM06341,P4,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.682,-35.114,DDTs,ng_g_ps,op_DDD,0
OM06342,P5,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.683,-35.102,DDTs,ng_g_ps,op_DDD,0
OM06343,P6,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.727,-35.096,DDTs,ng_g_ps,op_DDD,0
OM06337,P7,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDD,0
OM06344,P8,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.7,-35.104,DDTs,ng_g_ps,op_DDD,0
OM06555,P10,Estuário e Manguezal,Sedimento,Janeiro/2024,-8.661,-35.149,DDTs,ng_g_ps,op_DDD,0
